CODREGION,NOM_REGION,CODDIST,NOM_DISTRI,CODCOM,NOM_COMMUN
"53",ATSINANANA,"5306",TOAMASINA II,"530611",Antetezambaro
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510507",Andaingo
"11",ANALAMANGA,"1103",ANJOZOROBE,"110314",Beronono
"43",MELAKY,"4304",MAINTIRANO,"430411",Betanantanana
"53",ATSINANANA,"5306",TOAMASINA II,"530612",Fanandrana
"11",ANALAMANGA,"1104",ANKAZOBE,"110403",Ankazobe
"53",ATSINANANA,"5305",TOAMASINA I,"530501",CU Toamasina
"53",ATSINANANA,"5305",TOAMASINA I,"530501",CU Toamasina
"53",ATSINANANA,"5302",BRICKAVILLE,"530208",Anjahamana
"11",ANALAMANGA,"1103",ANJOZOROBE,"110305",Ambohimarina Marovazaha
"53",ATSINANANA,"5302",BRICKAVILLE,"530214",Maroseranana
"11",ANALAMANGA,"1104",ANKAZOBE,"110402",Ambolotarakely
"64",MENABE,"6404",MIANDRIVAZO,"640404",Ankondromena
"53",ATSINANANA,"5306",TOAMASINA II,"530603",Amboditandroho Mahatsara
"53",ATSINANANA,"5306",TOAMASINA II,"530609",Andranobolaha
"43",MELAKY,"4304",MAINTIRANO,"430404",Ankisatra
"11",ANALAMANGA,"1103",ANJOZOROBE,"110302",Ambatomanoina
"11",ANALAMANGA,"1104",ANKAZOBE,"110410",Miarinarivo Sud
"11",ANALAMANGA,"1103",ANJOZOROBE,"110306",Ambohimirary
"43",MELAKY,"4304",MAINTIRANO,"430406",Antsondrondava
"64",MENABE,"6404",MIANDRIVAZO,"640415",Soaloka
"43",MELAKY,"4302",ANTSALOVA,"430201",Antsalova
"11",ANALAMANGA,"1103",ANJOZOROBE,"110307",Ambongamarina
"11",ANALAMANGA,"1103",ANJOZOROBE,"110311",Anjozorobe
"53",ATSINANANA,"5306",TOAMASINA II,"530603",Amboditandroho Mahatsara
"53",ATSINANANA,"5302",BRICKAVILLE,"530203",Ambohimanana
"11",ANALAMANGA,"1103",ANJOZOROBE,"110310",Androvakely
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510515",Fierenana
"53",ATSINANANA,"5306",TOAMASINA II,"530604",Ampasimadinika Manambolo
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510502",Amboasary Gare
"11",ANALAMANGA,"1103",ANJOZOROBE,"110312",Antanetibe
"11",ANALAMANGA,"1103",ANJOZOROBE,"110313",Belanitra
"11",ANALAMANGA,"1103",ANJOZOROBE,"110309",Analaroa
"11",ANALAMANGA,"1104",ANKAZOBE,"110401",Ambohitromby
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510511",Antaniditra
"11",ANALAMANGA,"1104",ANKAZOBE,"110405",Antotohazo
"53",ATSINANANA,"5302",BRICKAVILLE,"530201",Ambalarondra
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510517",Mandialaza
"43",MELAKY,"4304",MAINTIRANO,"430404",Ankisatra
"11",ANALAMANGA,"1104",ANKAZOBE,"110409",Mahavelona
"43",MELAKY,"4302",ANTSALOVA,"430204",Soahanina
"43",MELAKY,"4304",MAINTIRANO,"430404",Ankisatra
"53",ATSINANANA,"5302",BRICKAVILLE,"530202",Ambinaninony
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110101",Ambato
"12",BONGOLAVA,"1201",FENOARIVOBE,"120104",Firavahana
"53",ATSINANANA,"5306",TOAMASINA II,"530603",Amboditandroho Mahatsara
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110109",Anjanadoria
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120215",Soanierana
"11",ANALAMANGA,"1103",ANJOZOROBE,"110316",Mangamila
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120217",Tsiroanomandidy Fihaonana
"53",ATSINANANA,"5306",TOAMASINA II,"530603",Amboditandroho Mahatsara
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110114",Avaratsena
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120205",Ankerana Avaratra
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111323",Sadabe
"53",ATSINANANA,"5302",BRICKAVILLE,"530205",Andekaleka
"11",ANALAMANGA,"1104",ANKAZOBE,"110407",Fihaonana
"11",ANALAMANGA,"1103",ANJOZOROBE,"110301",Alakamisy
"53",ATSINANANA,"5302",BRICKAVILLE,"530211",Fetraomby
"11",ANALAMANGA,"1103",ANJOZOROBE,"110318",Tsarasaotra
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120209",Bevato
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110119",Mahabo
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510519",Morarano Gare
"12",BONGOLAVA,"1201",FENOARIVOBE,"120107",Maritampona
"64",MENABE,"6404",MIANDRIVAZO,"640408",Betsipolitra
"11",ANALAMANGA,"1104",ANKAZOBE,"110411",Miantso
"64",MENABE,"6404",MIANDRIVAZO,"640403",Ankavandra
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120206",Ambavahady Anosy
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110113",Antsahafilo
"53",ATSINANANA,"5302",BRICKAVILLE,"530217",Vohitranivona
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111315",Ankazondandy
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510506",Ampasipotsy_Mandialaza
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111325",Soavinandriana
"53",ATSINANANA,"5302",BRICKAVILLE,"530207",Anivorano_Est
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110123",Manjakavaradrano
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110111",Antanetibe
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120201",Ambalanirana
"13",ITASY,"1302",MIARINARIVO,"130204",Andolofotsy
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110108",Ampanotokana
"53",ATSINANANA,"5302",BRICKAVILLE,"530212",Lohariandava
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111309",Ambohitrolomahitsy
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110105",Ambohipihaonana
"11",ANALAMANGA,"1106",ANTANANARIVO-AVARADRANO,"110613",Talata-Volonondry
"13",ITASY,"1302",MIARINARIVO,"130202",Ambatomanjaka
"13",ITASY,"1302",MIARINARIVO,"130211",Sarobaratra
"53",ATSINANANA,"5302",BRICKAVILLE,"530210",Fanasana
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111316",Antsahalalina
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110104",Ambohimanjaka
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120207",Belobaka
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510504",Ambohidronono
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110124",Merimandroso
"43",MELAKY,"4302",ANTSALOVA,"430203",Masoarivo
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110121",Mahitsy
"53",ATSINANANA,"5302",BRICKAVILLE,"530216",Razanaka
"13",ITASY,"1302",MIARINARIVO,"130213",Soavimbazaha
"13",ITASY,"1301",ARIVONIMAMO,"130102",Ambatomanga
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111306",Ambohibao Sud
"11",ANALAMANGA,"1106",ANTANANARIVO-AVARADRANO,"110604",Ambohimanga Rova
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111312",Ampaneva
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510503",Ambohibary
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111310",Ambohitrony
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110122",Mananjary
"53",ATSINANANA,"5302",BRICKAVILLE,"530206",Andovoranto
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120218",Tsiroanomandidy Ville
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510501",Ambatovola
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111311",Ambohitseheno
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110110",Anosiala
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111305",Ambatomena
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510508",Andasibe
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110102",Ambatolampy Tsimahafotsy
"13",ITASY,"1301",ARIVONIMAMO,"130106",Ambohimasina
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111322",Ranovao
"53",ATSINANANA,"5302",BRICKAVILLE,"530209",Brickaville
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120216",Tsinjoarivo
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110117",Ivato Aeroport
"11",ANALAMANGA,"1106",ANTANANARIVO-AVARADRANO,"110614",Viliahazo
"11",ANALAMANGA,"1106",ANTANANARIVO-AVARADRANO,"110610",Manandriana
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510513",Belavabary
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111314",Anjoma-Betoho
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110125",Talatamaty
"13",ITASY,"1301",ARIVONIMAMO,"130111",Antambolo
"11",ANALAMANGA,"1106",ANTANANARIVO-AVARADRANO,"110612",Sabotsy Namehana
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110103",Ambohidratrimo
"53",ATSINANANA,"5302",BRICKAVILLE,"530213",Mahatsara
"43",MELAKY,"4302",ANTSALOVA,"430202",Bekopaka
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110103",Ambohidratrimo
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110112",Antehiroka
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110103",Ambohidratrimo
"11",ANALAMANGA,"1106",ANTANANARIVO-AVARADRANO,"110609",Fieferana
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110103",Ambohidratrimo
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120204",Ankadinondry Sakay
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110103",Ambohidratrimo
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120214",Miandrarivo
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110118",Ivato Firaisana
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110116",Iarinarivo
"13",ITASY,"1302",MIARINARIVO,"130214",Zoma Bealoka
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110103",Ambohidratrimo
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110103",Ambohidratrimo
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110103",Ambohidratrimo
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110125",Talatamaty
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510512",Beforona
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110103",Ambohidratrimo
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111313",Anjepy
"13",ITASY,"1302",MIARINARIVO,"130203",Analavory
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120203",Ambatolampy
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110107",Ampangabe
"11",ANALAMANGA,"1106",ANTANANARIVO-AVARADRANO,"110607",Ankadikely Ilafy
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510520",Sabotsy_Anjiro
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111307",Ambohibary
"11",ANALAMANGA,"1112",ANTANANARIVO VI,"111201",ANTANANARIVO VI
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111303",Ambatolaona
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111302",Ambanitsena
"11",ANALAMANGA,"1106",ANTANANARIVO-AVARADRANO,"110602",Ambohimalaza Miray
"13",ITASY,"1301",ARIVONIMAMO,"130108",Ambohitrambo
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510509",Anosibe_Ifody
"11",ANALAMANGA,"1111",ANTANANARIVO V,"111101",ANTANANARIVO V
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110106",Ambohitrimanjaka
"13",ITASY,"1302",MIARINARIVO,"130201",Alatsinainikely
"11",ANALAMANGA,"1106",ANTANANARIVO-AVARADRANO,"110605",Ambohimangakely
"53",ATSINANANA,"5302",BRICKAVILLE,"530215",Ranomafana_Est
"53",ATSINANANA,"5302",BRICKAVILLE,"530204",Ampasimbe
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111324",Sambaina
"13",ITASY,"1302",MIARINARIVO,"130205",Anosibe Ifanja
"11",ANALAMANGA,"1109",ANTANANARIVO III,"110901",ARRONDISSEMENT III
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110120",Mahereza
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110521",Fiombonana
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120208",Bemahatazana
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110514",Ankadimanga
"11",ANALAMANGA,"1101",AMBOHIDRATRIMO,"110115",Fiadanana
"13",ITASY,"1301",ARIVONIMAMO,"130122",Morarano
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110506",Ambohidrapeto
"43",MELAKY,"4302",ANTSALOVA,"430205",Trangahy
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111321",Nandihizana Carion
"64",MENABE,"6404",MIANDRIVAZO,"640411",Itondy
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111317",Manjakandriana
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510505",Ampasimpotsy Gare
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110520",Fenoarivo
"13",ITASY,"1302",MIARINARIVO,"130210",Miarinarivo Sub-urbaine
"11",ANALAMANGA,"1107",ANTANANARIVO I,"110701",ANTANANARIVO I
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110522",Itaosy
"13",ITASY,"1302",MIARINARIVO,"130212",Soamahamanina
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110506",Ambohidrapeto
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110518",Bemasoandro
"13",ITASY,"1301",ARIVONIMAMO,"130103",Ambatomirahavavy
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110512",Andranonahoatra
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110512",Andranonahoatra
"11",ANALAMANGA,"1108",ANTANANARIVO II,"110801",ANTANANARIVO II
"11",ANALAMANGA,"1110",ANTANANARIVO IV,"111001",ANTANANARIVO IV
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110505",Ambavahaditokana
"11",ANALAMANGA,"1106",ANTANANARIVO-AVARADRANO,"110606",Anjeva Gara
"11",ANALAMANGA,"1106",ANTANANARIVO-AVARADRANO,"110603",Ambohimanambola
"43",MELAKY,"4302",ANTSALOVA,"430203",Masoarivo
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110522",Itaosy
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510518",Moramanga ville
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111301",Alarobia Ambatomanga
"13",ITASY,"1301",ARIVONIMAMO,"130114",Arivonimamo II
"13",ITASY,"1301",ARIVONIMAMO,"130115",Imerintsiatosika
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110501",Alakamisy Fenoarivo
"11",ANALAMANGA,"1106",ANTANANARIVO-AVARADRANO,"110601",Alasora
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110516",Anosizato Andrefana
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110510",Ampitatafika
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510521",Vodiriana
"13",ITASY,"1302",MIARINARIVO,"130209",Miarinarivo Urbaine
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110524",Soavina
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120202",Ambararatabe
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120213",Maritampona
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110525",Tanjombato
"11",ANALAMANGA,"1106",ANTANANARIVO-AVARADRANO,"110611",Masindray
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110509",Ampanefy
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111304",Ambatomanga
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110515",Ankaraobato
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110507",Ambohijanaka
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110502",Alatsinainy Ambazaha
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111318",Mantasoa
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110511",Andoharanofotsy
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110513",Androhibe
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110523",Soalandy
"13",ITASY,"1301",ARIVONIMAMO,"130113",Arivonimamo I
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120211",Mahasolo
"53",ATSINANANA,"5302",BRICKAVILLE,"530206",Andovoranto
"13",ITASY,"1302",MIARINARIVO,"130207",Manazary
"11",ANALAMANGA,"1106",ANTANANARIVO-AVARADRANO,"110608",Ankadinandriana
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510510",Antanandava
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110519",Bongatsara
"13",ITASY,"1303",SOAVINANDRIANA,"130306",Ampefy
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110508",Ampahitrosy
"13",ITASY,"1303",SOAVINANDRIANA,"130307",Ankaranana
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110526",Tsiafahy
"13",ITASY,"1301",ARIVONIMAMO,"130121",Morafeno
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111320",Miadanandriana
"13",ITASY,"1302",MIARINARIVO,"130208",Mandiavato
"13",ITASY,"1301",ARIVONIMAMO,"130105",Ambohimandry-Est
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510516",Lakato
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110517",Antanetikely
"13",ITASY,"1302",MIARINARIVO,"130206",Antoby Est
"13",ITASY,"1301",ARIVONIMAMO,"130114",Arivonimamo II
"53",ATSINANANA,"5307",VATOMANDRY,"530714",Nierenana
"13",ITASY,"1301",ARIVONIMAMO,"130109",Ampahimanga
"13",ITASY,"1303",SOAVINANDRIANA,"130305",Ampary
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110504",Ambatofahavalo
"11",ANALAMANGA,"1105",ANTANANARIVO-ATSIMONDRANO,"110503",Ambalavao
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111308",Ambohitrandriamanitra
"13",ITASY,"1303",SOAVINANDRIANA,"130312",Mananasy
"64",MENABE,"6404",MIANDRIVAZO,"640413",Manandaza
"13",ITASY,"1303",SOAVINANDRIANA,"130311",Mahavelona
"51",ALAOTRA MANGORO,"5105",MORAMANGA,"510514",Beparasy
"13",ITASY,"1303",SOAVINANDRIANA,"130314",Soavinandriana
"11",ANALAMANGA,"1113",MANJAKANDRIANA,"111319",Merikanjaka
"13",ITASY,"1303",SOAVINANDRIANA,"130309",Antanetibe
"13",ITASY,"1303",SOAVINANDRIANA,"130301",Ambatoasana Afovoany
"53",ATSINANANA,"5307",VATOMANDRY,"530703",Amboditavolo
"13",ITASY,"1301",ARIVONIMAMO,"130107",Ambohipandrano
"11",ANALAMANGA,"1102",ANDRAMASINA,"110211",Sabotsy Manjakavahoaka
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140112",Behenjy
"13",ITASY,"1301",ARIVONIMAMO,"130104",Amboanana
"11",ANALAMANGA,"1102",ANDRAMASINA,"110209",Mandrosoa
"13",ITASY,"1303",SOAVINANDRIANA,"130310",Talata Dodona
"13",ITASY,"1301",ARIVONIMAMO,"130120",Miantsoarivo
"11",ANALAMANGA,"1102",ANDRAMASINA,"110205",Andramasina
"13",ITASY,"1303",SOAVINANDRIANA,"130308",Ankisabe
"11",ANALAMANGA,"1102",ANDRAMASINA,"110205",Andramasina
"43",MELAKY,"4302",ANTSALOVA,"430203",Masoarivo
"53",ATSINANANA,"5307",VATOMANDRY,"530702",Ambalavolo
"53",ATSINANANA,"5307",VATOMANDRY,"530701",Ambalabe
"11",ANALAMANGA,"1102",ANDRAMASINA,"110206",Anosibe Trimoloharano
"43",MELAKY,"4302",ANTSALOVA,"430203",Masoarivo
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120212",Maroharona
"11",ANALAMANGA,"1102",ANDRAMASINA,"110205",Andramasina
"11",ANALAMANGA,"1102",ANDRAMASINA,"110205",Andramasina
"13",ITASY,"1301",ARIVONIMAMO,"130119",Analamiandrandra
"43",MELAKY,"4302",ANTSALOVA,"430203",Masoarivo
"11",ANALAMANGA,"1102",ANDRAMASINA,"110205",Andramasina
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640102",Amboalimena
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640102",Amboalimena
"43",MELAKY,"4302",ANTSALOVA,"430203",Masoarivo
"43",MELAKY,"4302",ANTSALOVA,"430203",Masoarivo
"13",ITASY,"1301",ARIVONIMAMO,"130112",Antenimbe
"11",ANALAMANGA,"1102",ANDRAMASINA,"110205",Andramasina
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640103",Andimaky Manambolo
"11",ANALAMANGA,"1102",ANDRAMASINA,"110205",Andramasina
"43",MELAKY,"4302",ANTSALOVA,"430203",Masoarivo
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640102",Amboalimena
"13",ITASY,"1301",ARIVONIMAMO,"130101",Alakamisikely Ambohidehibe
"11",ANALAMANGA,"1102",ANDRAMASINA,"110210",Sabotsy Ambohitromby
"14",VAKINANKARATRA,"1406",FARATSIHO,"140602",Andranomiady
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640102",Amboalimena
"11",ANALAMANGA,"1102",ANDRAMASINA,"110203",Ambohimiadana
"11",ANALAMANGA,"1102",ANDRAMASINA,"110201",Alarobia Vatosola
"11",ANALAMANGA,"1102",ANDRAMASINA,"110205",Andramasina
"13",ITASY,"1303",SOAVINANDRIANA,"130302",Amberomanga Atsinanana
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510405",Anosibe An'ala
"53",ATSINANANA,"5307",VATOMANDRY,"530715",Sahamatevina
"11",ANALAMANGA,"1102",ANDRAMASINA,"110205",Andramasina
"13",ITASY,"1303",SOAVINANDRIANA,"130315",Antamponala
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510409",Tratramarina
"13",ITASY,"1303",SOAVINANDRIANA,"130304",Amparibohitra
"53",ATSINANANA,"5307",VATOMANDRY,"530707",Antanambao-Mahatsara
"14",VAKINANKARATRA,"1406",FARATSIHO,"140604",Faratsiho
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640101",Ambiky
"13",ITASY,"1301",ARIVONIMAMO,"130117",Manalalondo
"14",VAKINANKARATRA,"1406",FARATSIHO,"140606",Ramainandro
"53",ATSINANANA,"5307",VATOMANDRY,"530710",Ifasina II
"13",ITASY,"1303",SOAVINANDRIANA,"130313",Masindray
"13",ITASY,"1303",SOAVINANDRIANA,"130303",Amparaky
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140107",Andriambilany
"13",ITASY,"1301",ARIVONIMAMO,"130116",Mahatsinjo-Est
"11",ANALAMANGA,"1102",ANDRAMASINA,"110202",Alatsinainy Bakaro
"14",VAKINANKARATRA,"1406",FARATSIHO,"140607",Ambatoasana Valabetokana
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140113",Belambo Firaisana
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140114",Manjakatompo
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140116",Sabotsy-Namatoana
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510404",Ampasimaneva
"11",ANALAMANGA,"1102",ANDRAMASINA,"110212",Tankafatra
"13",ITASY,"1301",ARIVONIMAMO,"130110",Andranomiely
"13",ITASY,"1301",ARIVONIMAMO,"130118",Marofangady
"11",ANALAMANGA,"1102",ANDRAMASINA,"110207",Antotohazo
"11",ANALAMANGA,"1102",ANDRAMASINA,"110204",Andohariana
"53",ATSINANANA,"5301",ANTANAMBAO MANAMPOTSY,"530101",Antanambao Manampotsy
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640102",Amboalimena
"53",ATSINANANA,"5307",VATOMANDRY,"530719",Vatomandry
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640102",Amboalimena
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640102",Amboalimena
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640102",Amboalimena
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640102",Amboalimena
"53",ATSINANANA,"5301",ANTANAMBAO MANAMPOTSY,"530103",Mahela
"53",ATSINANANA,"5307",VATOMANDRY,"530704",Ambodivoananto
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640102",Amboalimena
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640104",Ankalalobe
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140117",Tsiafajavona Ankaratra
"53",ATSINANANA,"5307",VATOMANDRY,"530709",Ifasina I
"14",VAKINANKARATRA,"1406",FARATSIHO,"140605",Miandrarivo
"14",VAKINANKARATRA,"1406",FARATSIHO,"140601",Ambatofotsy Ambohiborona
"53",ATSINANANA,"5307",VATOMANDRY,"530708",Iamborano
"53",ATSINANANA,"5307",VATOMANDRY,"530716",Tanambao Vahatrakaka
"11",ANALAMANGA,"1102",ANDRAMASINA,"110208",Fitsinjovana Bakaro
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140110",Antanimasaka Tsaramiafara
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140101",Ambatolampy
"64",MENABE,"6401",BELO-SUR-TSIRIBIHINA,"640102",Amboalimena
"64",MENABE,"6404",MIANDRIVAZO,"640414",Miandrivazo
"14",VAKINANKARATRA,"1405",MANDOTO,"140516",Betsohana
"14",VAKINANKARATRA,"1406",FARATSIHO,"140603",Antsampanimahazo
"53",ATSINANANA,"5307",VATOMANDRY,"530717",Tsarasambo
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140106",Andravola
"14",VAKINANKARATRA,"1405",MANDOTO,"140517",Fidirana
"64",MENABE,"6404",MIANDRIVAZO,"640407",Bemahatazana
"14",VAKINANKARATRA,"1405",MANDOTO,"140526",Vinany
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140109",Alarobia-Antanamalaza
"51",ALAOTRA MANGORO,"5104",ANOSIBE AN'ALA,"510410",Tsaravinany
"14",VAKINANKARATRA,"1401",AMBATOLAMPY,"140115",Morarano
"53",ATSINANANA,"5307",VATOMANDRY,"530712",Maintinandry
"14",VAKINANKARATRA,"1405",MANDOTO,"140512",Tanambao_Ambary
